"underscores","PRIMARY_COM_NAME","SPECIES_CODE","TAXON_ORDER","iucn.ordinal","max.acad","trend","bl.range.size","range.size","median.abund","hti","mig.distance","ebird.mig.dist","edge.score","sp.dist","gen.field","morph.field","conservation.status","vulnerability.factors","uniqueness","bpi.score"
"Panterpe_insignis","Fiery-throated Hummingbird","fithum1",4711,0.263232931950581,0.331508849573267,0.512533391019612,0.607030578151905,0.544605821345761,0.676486767334018,0.517188053456752,0.390598399595047,0.416262148312553,0.42167887508966,0.45669839574085,0.504468489793035,0.15301037794601,0.334542937467634,0.544859183855945,0.369521414522662,1.24892353584624
"Lampornis_viridipallens","Green-throated Mountain-gem","gtmgem1",4714,0.263232931950581,0.430961504445247,0.49369522708929,0.454571089306095,0.680176735464205,0.786341798982894,0.345639158043154,0.48507924773598,0.499194606421306,0.441539749214326,0.463900337283006,0.529173085161359,0.165407662960367,0.416606325422522,0.470828402003653,0.385950108738808,1.27338483616498
"Lampornis_sybillae","Green-breasted Mountain-gem","gbmgem1",4719,0.263232931950581,0.464112389402574,0.498516383048913,0.49887001241923,0.721437816768032,0.807103290559115,0.531252363660132,0.426544700887357,0.470641748483193,0.442988792930763,0.458207921426883,0.527632937350151,0.16633843740712,0.444657659379886,0.577510994031424,0.384707614393712,1.40687626780502
"Lampornis_amethystinus","Amethyst-throated Mountain-gem","amthum1",4720,0.263232931950581,0.364659734530594,0.486618823202001,0.407721006755838,0.599948136519011,0.775134289691233,0.280935817619689,0.555335159636186,0.566027249541952,0.437034776598618,0.490793453054662,0.521409205404193,0.162537088657856,0.360664740396243,0.46279160508526,0.388959516964249,1.21241586244575
"Lampornis_clemenciae","Blue-throated Mountain-gem","buthum",4727,0.263232931950581,0.265207079658614,0.443426310818404,0.344989368810983,0.502538183097102,0.816053264459554,0.242804866417205,0.657555966109436,0.580934572353151,0.432595412314932,0.490087239304333,0.533383604856436,0.15974225182834,0.381388191151038,0.6148344946843,0.389992376205559,1.3862150620409
"Lampornis_hemileucus","White-bellied Mountain-gem","wbmgem1",4731,0.263232931950581,0.430961504445247,0.51804258962864,0.599157885796322,0.67582651240073,0.729303732001579,0.5279652126944,0.39105960289423,0.462648073769076,0.432135920237026,0.470579064828186,0.509808584330983,0.15945488232677,0.418134807127672,0.578372353319036,0.378770152126272,1.37527731257298
"Lampornis_calolaemus","Purple-throated Mountain-gem","ptmgem",4732,0.263232931950581,0.397810619487921,0.490890079799079,0.587745239544567,0.646016708560873,0.765024128022437,0.300020429135481,0.414663804645901,0.519236189139773,0.41896522556196,0.476451019046032,0.505585165188108,0.151367506572355,0.388681552704128,0.459557369076098,0.373749337256185,1.22198825903641
"Lampornis_castaneoventris","White-throated Mountain-gem","wtmgem1",4736,0.263232931950581,0.430961504445247,0.488563296776892,0.716041804249952,0.68522256869176,0.773279598226596,0.243004443440124,0.309778723816217,0.398009058086459,0.426295350297724,0.46909186306644,0.507864127330793,0.155833029033798,0.41628415247332,0.367923443148493,0.37546875831748,1.15967635393929
"Lamprolaima_rhami","Garnet-throated Hummingbird","gathum1",4741,0.263232931950581,0.430961504445247,0.512157083561705,0.428218830079236,0.629615127876182,0.762927111303513,0.461283007389564,0.520837503395201,0.537347453758557,0.422606236280029,0.512966511967122,0.511758874743443,0.153574575625747,0.417765326107528,0.564647103168105,0.386176796859798,1.36858922613543
"Tilmatura_dupontii","Sparkling-tailed Hummingbird","spthum1",4742,0.263232931950581,0.397810619487921,0.514799651265577,0.379382282712304,0.60721728912222,0.613057869847229,0.49600940937754,0.564604933730064,0.603213750974834,0.545278084761426,0.534687229128327,0.521024310905551,0.242153500882708,0.390182550707728,0.613356361535527,0.448199009191091,1.45173792143435
"Calliphlox_amethystina","Amethyst Woodstar","amewoo1",4743,0.263232931950581,0.345226767904708,0.500343347370924,0.175207970563807,0.528602951979665,0.573130832841537,0.342992531922746,0.69709592612147,0.600629830556731,0.553517073627477,0.51695777348572,0.53254288603437,0.249219830912117,0.307901274903156,0.497134581778269,0.45052754429589,1.25556340097732
"Thaumastura_cora","Peruvian Sheartail","pershe2",4744,0.263232931950581,0.338546915108692,0.444632688791211,0.415843287097855,0.533729124174591,0.577863558585188,0.0971371193357954,0.53226264504181,0.574378231652551,0.541008903137449,0.551355359073912,0.513733260578916,0.238553281257641,0.298383294661297,0.33624324420017,0.448585034348856,1.08321157321032
"Myrmia_micrura","Short-tailed Woodstar","shtwoo1",4745,0.263232931950581,0.335026394935706,0.458463320202698,0.471830141094046,0.516457996730543,0.578594966106086,0.248697922073793,0.462546859091064,0.51824612973544,0.591154344137484,0.503238850786954,0.538288348216687,0.283575368824915,0.300200012995391,0.556374591044704,0.466919023651753,1.32349362769185
"Myrtis_fanny","Purple-collared Woodstar","pucwoo1",4746,0.263232931950581,0.34094734864995,0.458076108266706,0.391207589293368,0.548053002132885,0.578771378095066,0.312821181987283,0.545968330720198,0.573443987382357,0.528617084614562,0.503319925866747,0.510171215984311,0.228335071451617,0.300763222410429,0.475349491272801,0.42958498444878,1.20569769813201
"Rhodopis_vesper","Oasis Hummingbird","oashum1",4749,0.263232931950581,0.315742747621085,0.426123663478795,0.377639195442814,0.512149257808535,0.559105882558453,0.106035906593025,0.580788073176366,0.565499379196971,0.544442746164596,0.525035060988671,0.538268647934937,0.241445788744572,0.420561796165677,0.458576323008225,0.449747822145262,1.32888594131916
"Eulidia_yarrellii","Chilean Woodstar","chiwoo1",4753,0.872846297401915,0.438538182351118,0.471076788745283,0.694456082009886,0.633900497799424,0.616022625199576,0.319749546598332,0.31022578581104,0.320889833350371,0.517370635178161,0.510157577112168,0.530860379881148,0.227678917155313,0.956055003129357,0.559743052560284,0.4874281955364,2.00322625122604
"Microstilbon_burmeisteri","Slender-tailed Woodstar","sltwoo1",4755,0.263232931950581,0.38088061284748,0.474912411775627,0.440603139167388,0.579280985997161,0.587171280875091,0.493568582387236,0.494234768073453,0.585476156754701,0.591490849838234,0.501825943836008,0.548572807877254,0.283898541754453,0.307638391628919,0.600040538694303,0.469359394990314,1.37703832531354
"Chaetocercus_mulsant","White-bellied Woodstar","whbwoo6",4756,0.263232931950581,0.36096586183016,0.482106947764023,0.364189836581912,0.553286515487171,0.576430218473563,0.200142342811963,0.58735749107024,0.552809876046481,0.533597958074521,0.519685916669304,0.498569423684687,0.232401245018291,0.306676219533411,0.397752155829384,0.433121208315161,1.13754958367796
"Chaetocercus_bombus","Little Woodstar","litwoo5",4757,0.698671050130105,0.41185089673127,0.489337433382051,0.41608720850833,0.577719982562404,0.601010685903667,0.338648796718029,0.512115246641563,0.51658966300799,0.537273871840696,0.564233560554636,0.488804021569424,0.235437348908772,0.772431382646956,0.464348216758037,0.443745376149155,1.68052497555415
"Chaetocercus_heliodor","Gorgeted Woodstar","gorwoo2",4758,0.263232931950581,0.385589696477329,0.479703078098683,0.44257736871087,0.593262559263926,0.604498769751621,0.453389761608522,0.520437152422676,0.547284955356845,0.551400879598979,0.507769127978736,0.502447827085667,0.247389815486314,0.308892933281181,0.560571818183888,0.439458980422859,1.30892373188793
"Chaetocercus_astreans","Santa Marta Woodstar","samwoo2",4761,0.263232931950581,0.399109564204333,0.479898760920115,0.620676695947969,0.607852204407883,0.599997885272323,0.376447617036401,0.34420915469388,0.460380361574147,0.552276283729443,0.518057526686446,0.518252329997665,0.248145569277039,0.310349793683507,0.528971377766654,0.446557433694987,1.28587860514515
"Chaetocercus_berlepschi","Esmeraldas Woodstar","esmwoo2",4762,0.6115834264942,0.426711255936222,0.477036735326059,0.642546301907051,0.635998257840911,0.622284015878545,0.547778682902444,0.34509798261765,0.494053207503116,0.594588858967389,0.535915742367643,0.540698781881963,0.286887631312494,0.680203764779238,0.601822895811542,0.477630204739427,1.75965686533021
"Chaetocercus_jourdanii","Rufous-shafted Woodstar","ruswoo1",4763,0.263232931950581,0.376112478917706,0.485814884106567,0.497959505416824,0.564668966967844,0.595293891834532,0.294390635209039,0.49918238135586,0.586311516502003,0.541048517033346,0.521589372386016,0.519763888003744,0.238586497555467,0.308860290267156,0.480356540522275,0.442526493151045,1.23174332394048
"Philodice_bryantae","Magenta-throated Woodstar","matwoo1",4768,0.263232931950581,0.464112389402574,0.489267957555702,0.600306473118232,0.68100791632935,0.630025763705274,0.401809054559582,0.414950381269505,0.5422718288311,0.525724351441295,0.523909992985132,0.505261638945798,0.225998532009364,0.444077060592442,0.535922787742036,0.432260908539121,1.4122607568736
"Philodice_mitchellii","Purple-throated Woodstar","putwoo1",4769,0.263232931950581,0.364659734530594,0.479700565263956,0.482960587602841,0.556345046366833,0.57979252768243,0.171426731161324,0.482199246412745,0.503930588933778,0.515875084313417,0.516403921669534,0.487846285581615,0.218178397386598,0.360230425152745,0.353669253161787,0.421355976280133,1.13525565459466
"Doricha_enicura","Slender Sheartail","sleshe1",4771,0.263232931950581,0.430961504445247,0.541214789291286,0.463938505598408,0.635876652397517,0.596492894365075,0.370510681435868,0.46010501995972,0.504582660623287,0.536806933819599,0.563916629548099,0.52792903037522,0.235050011821386,0.419589514313929,0.47988533479666,0.453463047347436,1.35293789645803
"Doricha_eliza","Mexican Sheartail","mexshe1",4772,0.698671050130105,0.464112389402574,0.523532343286021,0.667360412505917,0.667387715051623,0.620583168989308,0.367834001363773,0.390122468911602,0.492069217069155,0.621882626081283,0.525031006383315,0.540958658391579,0.314330183429504,0.628468030875882,0.495365177728477,0.488924479136102,1.61275768774046
"Calothorax_lucifer","Lucifer Hummingbird","luchum",4773,0.263232931950581,0.331508849573267,0.542558484175212,0.368920093686225,0.517846155356695,0.560266247398755,0.526650352308108,0.618283605703166,0.578686296830762,0.546891342821771,0.507385041322656,0.538902659561126,0.24352480232429,0.336427856440256,0.62450564644357,0.446550299498296,1.40748380238212
"Calothorax_pulcher","Beautiful Hummingbird","beahum1",4774,0.263232931950581,0.397810619487921,0.540710163336734,0.487763835581398,0.587436159312342,0.574191309102898,0.335032930655725,0.438923719788123,0.514615326196345,0.546675663038282,0.516812654527253,0.525224477476174,0.243341124344338,0.391809164005485,0.460131269100985,0.445359734784961,1.29730016789143
"Archilochus_colubris","Ruby-throated Hummingbird","rthhum",4776,0.263232931950581,0.132603539829307,0.495687954112808,0.188604579701812,0.263524163815573,0.421309091039001,0.220475719499987,0.796847468842646,0.644171488008737,0.576729275722436,0.50408495001589,0.570755773688964,0.269994161871629,0.357565304695111,0.403551518041862,0.468277888912354,1.22939471164933
"Archilochus_alexandri","Black-chinned Hummingbird","bkchum",4777,0.263232931950581,0.19890530974396,0.553022619865504,0.239077428205108,0.324003155182343,0.50496358454959,0.190257410265014,0.728548203095651,0.616211715437334,0.572375607379297,0.514638709109267,0.565850644834264,0.2659979582508,0.424494717040144,0.431574285170745,0.467586264435952,1.32365526664684
"Nesophlox_evelynae","Bahama Woodstar","bahwoo",4781,0.263232931950581,0.287455248327147,0.520633705280501,0.565942545673903,0.454879759949698,0.528613481389618,0.179866336286595,0.497636116618372,0.503266320198166,0.587834235686591,0.512182542898579,0.555314982143477,0.280402488560981,0.305018224100625,0.57048593884036,0.471905990609207,1.34741015355019
"Nesophlox_lyrura","Inagua Woodstar","inawoo2",4782,0.263232931950581,0.284212562775411,0.508447782071373,0.565942545673903,0.443761870071664,0.52273325658288,0.0971371193357954,0.497636116618372,0.423276165564245,0.629536710703638,0.512182542898579,0.552632233259852,0.322395870182252,0.302748403353196,0.277035211305317,0.492648543083464,1.07243215774198
"Mellisuga_minima","Vervain Hummingbird","verhum1",4783,0.263232931950581,0.244793573941366,0.527855502976079,0.457343332129896,0.380308203189766,0.521628319044221,0.0971371193357954,0.475917867775361,0.489602123208505,0.598054797555615,0.502232340664215,0.536311598236423,0.290261463875575,0.301661309477321,0.28666284796577,0.469633883893789,1.05795804133688
"Mellisuga_helenae","Bee Hummingbird","beehum1",4786,0.698671050130105,0.319431944688522,0.544872195244399,0.441284774789573,0.46456187327935,0.564535127643558,0.561517632194615,0.492596796648532,0.587821073915123,0.603599561350052,0.527563129669536,0.538724524175414,0.295724926203925,0.77146985788678,0.641893232914926,0.479555910012051,1.89291900081376
"Calypte_anna","Anna's Hummingbird","annhum",4787,0.263232931950581,0.132603539829307,0.525824130371041,0.337047945734355,0.403889204780656,0.542530357975436,0.0973014768840818,0.635425412858508,0.528914142883445,0.568942889655864,0.493462870314382,0.571988945398973,0.262880023492281,0.377430176588066,0.408758592991195,0.462058835713844,1.2482476052931
"Calypte_costae","Costa's Hummingbird","coshum",4790,0.263232931950581,0.232056194701287,0.506198814971224,0.332724065341111,0.433984815017288,0.445183603776402,0.218196037161396,0.605920804566849,0.569081707951676,0.575270377685003,0.497616643144864,0.554409492376024,0.268649815543938,0.408197908413408,0.434649763978711,0.461718712864754,1.30456638525687
"Selasphorus_calliope","Calliope Hummingbird","calhum",4795,0.263232931950581,0.331508849573267,0.631465251753861,0.273459744115181,0.438326811288368,0.73183893800903,0.277202553308608,0.825588576477075,0.672035095131608,0.560729495655758,0.490107754274064,0.569034105299955,0.25553598495505,0.534473977819033,0.612724630621557,0.456459921295275,1.60365852973586
"Selasphorus_rufus","Rufous Hummingbird","rufhum",4798,0.698671050130105,0.331508849573267,0.651904772248776,0.251634044595866,0.384970902080642,0.4725488143733,0.218879103316632,0.819467116838063,0.665765204386768,0.575935627422604,0.541618586775997,0.571514785437398,0.269262173945809,0.643623058522378,0.471665584404208,0.477691694933828,1.59298033786041
"Selasphorus_sasin","Allen's Hummingbird","allhum",4803,0.263232931950581,0.430961504445247,0.589694497036287,0.508519267336049,0.62939588031913,0.498831587992993,0.280784983550158,0.825818020209815,0.562070127099822,0.58023546894319,0.484385347004757,0.55110236745235,0.273246777007382,0.550644094097836,0.675922395362268,0.459932487272039,1.68649897673214
"Selasphorus_platycercus","Broad-tailed Hummingbird","brthum",4809,0.263232931950581,0.29835796461594,0.62190899251777,0.318622371082466,0.362368968568003,0.556676306646019,0.425734817660155,0.738385050041526,0.629627322108949,0.557565638992611,0.494534402963546,0.562233502598039,0.252750151932678,0.513606723504624,0.564632364032457,0.454328740046129,1.53256782758321
"Selasphorus_heloisa","Bumblebee Hummingbird","bumhum",4816,0.263232931950581,0.331508849573267,0.61419998425128,0.390391725638769,0.471096775584072,0.559060963619356,0.553558030927594,0.553243567662978,0.564854326655145,0.531853526357375,0.507651002910189,0.520001759274264,0.230970942555662,0.340925375299588,0.627007749816266,0.434714461909581,1.40264758702543
"Selasphorus_ellioti","Wine-throated Hummingbird","withum1",4819,0.263232931950581,0.430961504445247,0.644036483683944,0.452079091610956,0.529526285669936,0.593797589924815,0.505706504726448,0.478760504756143,0.505328238719369,0.537442599578948,0.523347011797737,0.516270146670349,0.235577432984501,0.42604446722793,0.567029508063091,0.440388286115303,1.43346226140633
"Selasphorus_flammula","Volcano Hummingbird","volhum1",4822,0.263232931950581,0.364659734530594,0.601342596981331,0.641418410982338,0.509676818111949,0.564386937809628,0.41973247999673,0.344528200213511,0.386725687468376,0.528644325821564,0.496972822769785,0.503844839638613,0.228357161716716,0.367866883506568,0.460256033561942,0.426352704402013,1.25447562147052
"Selasphorus_scintilla","Scintillant Hummingbird","scihum1",4826,0.263232931950581,0.430961504445247,0.614811331344696,0.595296099557507,0.591615729787491,0.596875885696925,0.491719984248088,0.390827595393809,0.504228038805552,0.524046141157446,0.528204470035993,0.506667102689712,0.22465133203012,0.424209767037775,0.576532004110144,0.432945693895898,1.43368746504382
"Selasphorus_ardens","Glow-throated Hummingbird","glthum1",4827,0.78575867376601,0.497263274359901,0.605913237905237,0.723876547981908,0.665804864036382,0.617224113931257,0.505369618109542,0.309698686899985,0.344100271351363,0.560384716426292,0.49644850681334,0.521297079036937,0.255231244650646,0.697836402895205,0.601912322352949,0.445694539036288,1.74544326428444
"Phaeoptila_sordida","Dusky Hummingbird","dushum1",4830,0.263232931950581,0.265207079658614,0.525847982121635,0.45063016380504,0.45667716893634,0.55604009559022,0.115216449647318,0.469690669867383,0.505706057677034,0.488891382972502,0.490223331996222,0.538657756169651,0.197788600248606,0.279881460820263,0.307255323853766,0.415532968728621,1.00266975340265
"Riccordia_ricordii","Cuban Emerald","cubeme1",4831,0.263232931950581,0.286992114249046,0.515395771961043,0.435526744961483,0.489017547748378,0.547993483414938,0.0971371193357954,0.509878387486458,0.491685519689018,0.53968831537831,0.513278150396674,0.554495886898158,0.237447996543129,0.304140733025304,0.293194448619007,0.448651488153965,1.04598666979828
"Riccordia_bracei","Brace's Emerald","braeme2",4832,0.872846297401915,0.352432830821905,0.520969663869543,0.608769421023843,0.562758125217481,0.578517312276065,0.319822483295904,0.349307685798871,0.332679849010907,0.536672785210943,0.487006065113461,0.561931470637271,0.23231070994194,0.954866805043782,0.495415659696065,0.441741157630171,1.89202362237002
"Riccordia_swainsonii","Hispaniolan Emerald","hiseme1",4834,0.263232931950581,0.333109000789659,0.533460003425719,0.46668822069763,0.544857509877458,0.58318213923182,0.47713177097434,0.458842499659619,0.4917959184764,0.495906618469987,0.484683143952334,0.533887499138661,0.202947579436224,0.311862331129083,0.540881217942293,0.41601016729576,1.26875371636714
"Riccordia_maugaeus","Puerto Rican Emerald","pureme1",4835,0.263232931950581,0.351284882417086,0.524573466324569,0.600306473118232,0.56710133516386,0.577850220196873,0.443869207750354,0.342664943429877,0.354601021145592,0.532693562224943,0.47546476644484,0.549290304726231,0.231658868213759,0.312373433414209,0.455109657406661,0.434363757109309,1.20184684793018
"Riccordia_bicolor","Blue-headed Hummingbird","blhhum1",4836,0.263232931950581,0.357681429549503,0.531024872291302,0.697120154391199,0.581335545280145,0.601209833857286,0.540972938658794,0.310189504162918,0.465855683541638,0.506408811375383,0.468626506230408,0.500615833084554,0.210855709496958,0.314068677647954,0.584737275197212,0.408093944142225,1.30689989698739
"Cynanthus_latirostris","Broad-billed Hummingbird","brbhum",4837,0.263232931950581,0.19890530974396,0.49724352101141,0.319969558737775,0.40491781669986,0.470086941617452,0.23122939908788,0.608408172291157,0.534484967925469,0.535278026986857,0.490551237594616,0.551611925467217,0.233785154058976,0.387726792551438,0.429922117139547,0.440027053628826,1.25767596331981
"Cynanthus_lawrencei","Tres Marias Hummingbird","brbhum3",4845,0.698671050130105,0.331508849573267,0.499013090536306,0.680546283931116,0.548827772370982,0.529011976273043,0.256425636360957,0.260227352918712,0.408768071603446,0.581756563950369,0.489335519085787,0.546300430497098,0.27466746127536,0.515934074872018,0.437503829792387,0.455517405547717,1.40895531021212
"Cynanthus_doubledayi","Turquoise-crowned Hummingbird","brbhum2",4847,0.263232931950581,0.29835796461594,0.499708866281875,0.319969558737775,0.533223195810843,0.528444660905291,0.103030511424357,0.608408172291157,0.499262862128037,0.571761989411478,0.507283728107319,0.541982899070538,0.265438487569445,0.305989167045657,0.29842306764551,0.459291657306159,1.06370389199733
"Cynanthus_auriceps","Golden-crowned Emerald","goceme1",4851,0.263232931950581,0.331508849573267,0.523953254109601,0.401954507207169,0.537411836842128,0.55229398239143,0.321156457650387,0.529756240690068,0.556568473800742,0.531559433015754,0.528449964858864,0.527785555448615,0.23073047070168,0.335259855030271,0.470506003512679,0.44189590611941,1.24766176466236
"Cynanthus_forficatus","Cozumel Emerald","cozeme1",4852,0.263232931950581,0.364659734530594,0.50013839287232,0.771583659314526,0.589658278628002,0.540679971693789,0.100084564733098,0.304342908409239,0.406875689719784,0.58585443445547,0.519638740879447,0.545499811244866,0.278523965141892,0.361513473595544,0.277102214923949,0.470314117088667,1.10892980560816
"Cynanthus_canivetii","Canivet's Emerald","caneme1",4853,0.263232931950581,0.19890530974396,0.508084124776554,0.338552357318871,0.383988349083267,0.501843102220752,0.274197158139939,0.570106951179411,0.517578221707157,0.553912189586155,0.496856175930349,0.542367606517113,0.249562673493355,0.22326893753287,0.411525342859659,0.448085204732624,1.08287948512515
"Chlorostilbon_mellisugus","Blue-tailed Emerald","blteme1",4858,0.263232931950581,0.293471563673977,0.512011719111763,0.424651229264899,0.519049650951696,0.553713186622786,0.305427701138272,0.67122895289391,0.588488310939637,0.565872564945615,0.493184123365313,0.543087847133259,0.260115613170718,0.304288742609689,0.502294018423588,0.453093721447048,1.25967648248032
"Chlorostilbon_olivaresi","Chiribiquete Emerald","chieme1",4865,0.263232931950581,0.329495392943496,0.512659526528294,0.623971996395188,0.536382821623584,0.544592959127698,0.294003286108736,0.345103993756636,0.424452075152744,0.562844663369878,0.513774637926661,0.55603374825264,0.257411737643419,0.308190560354562,0.52911158301737,0.460212806132354,1.29751494950429
"Chlorostilbon_gibsoni","Red-billed Emerald","rebeme1",4866,0.263232931950581,0.280334959075093,0.521605371933415,0.37980863126663,0.492011144524981,0.54286858485383,0.24287530536647,0.535568263525335,0.515545035442886,0.543162385227895,0.499554358644206,0.540038161461158,0.240364138251149,0.304420985313622,0.395142913925665,0.443072053997209,1.1426359532365
"Chlorostilbon_lucidus","Glittering-bellied Emerald","glbeme1",4870,0.263232931950581,0.253608822407467,0.50846457748528,0.344174486112511,0.450093913349191,0.534688832675037,0.0971371193357954,0.670383474328248,0.597885001956151,0.550312902137306,0.490073502860481,0.559116918790646,0.24645302760566,0.299523368200596,0.357994178155099,0.448919305988177,1.10643685234387
"Chlorostilbon_poortmani","Short-tailed Emerald","shteme1",4875,0.263232931950581,0.318514190321894,0.527677002731449,0.501444426748326,0.53654140780624,0.554652986805846,0.345387456197779,0.523494822936934,0.486419872614296,0.52162794140488,0.498582860772856,0.516297648172341,0.222720795642611,0.309408180937202,0.467245874277144,0.426713744634128,1.20336779984847
"Chlorostilbon_stenurus","Narrow-tailed Emerald","nateme2",4878,0.263232931950581,0.293135734726195,0.526074482122529,0.46315604225054,0.493329345933946,0.548355926130216,0.277417810379107,0.472866980717765,0.573400723310402,0.529506444771212,0.501194040061299,0.524889421698653,0.229057105218839,0.306478064975981,0.601336958789058,0.433221695688122,1.34103671945316
"Chlorostilbon_alice","Green-tailed Emerald","grteme1",4881,0.263232931950581,0.299929636159129,0.532786291091892,0.501444426748326,0.498226479423736,0.552040184184411,0.250482711887163,0.523494822936934,0.574978243554295,0.517347901931921,0.511200165121417,0.525261352642856,0.219334612528472,0.308256413054479,0.447603197578722,0.430276479006185,1.18613608963939
"Chlorostilbon_russatus","Coppery Emerald","copeme1",4882,0.263232931950581,0.325443220894956,0.529772699404479,0.530769398799837,0.533054787615662,0.566289393516978,0.459801872693777,0.391069283595741,0.502298349644826,0.53086963328013,0.49470695861107,0.527035667623964,0.230167189020263,0.310470507739997,0.533258161130374,0.432743525808568,1.27647219467894
"Chlorostilbon_assimilis","Garden Emerald","gareme1",4883,0.263232931950581,0.29835796461594,0.507334298324755,0.495088627387032,0.483917017576637,0.552159125559966,0.0971371193357954,0.462157335875481,0.484746024253313,0.582557398863791,0.517815500457687,0.528321710414306,0.275417777834063,0.306467877351653,0.29173863639581,0.463809546166631,1.06201605991409
"Chlorostilbon_melanorhynchus","Western Emerald","weseme1",4884,0.199338197882011,0.28608626054972,0.515972418436004,0.424651229264899,0.516036767903339,0.545735990528757,0.222236693231629,0.67122895289391,0.497011306025488,0.516214553642451,0.499085596386839,0.514356622511969,0.218444485744824,0.424344549975363,0.402745003527046,0.423864540655482,1.25095409415789
"Basilinna_leucotis","White-eared Hummingbird","whehum",4888,0.263232931950581,0.232056194701287,0.541407039650989,0.293031882076192,0.398963520824398,0.586263544730878,0.199743188766124,0.586514796781676,0.537379942810526,0.485819975986475,0.501863469137166,0.534449484484378,0.195560455330781,0.25310955839946,0.384389830025602,0.416078925141923,1.05357831356699
"Basilinna_xantusii","Xantus's Hummingbird","xanhum",4893,0.263232931950581,0.364659734530594,0.541728755213408,0.482880229209464,0.574280375389499,0.638692566304425,0.390210107580501,0.445708541900411,0.528486464294668,0.534188143323997,0.470667773020656,0.550811395994409,0.2328866786527,0.364124438452462,0.500910924238933,0.434222036548806,1.2992573992402
"Pampa_curvipennis","Wedge-tailed Sabrewing","wetsab1",4894,0.263232931950581,0.364659734530594,0.549958120218178,0.449757335608438,0.563531230672438,0.623803620974936,0.268703666099875,0.476754765991399,0.560108571198054,0.465592143171561,0.482933153789592,0.546316844848435,0.181338607615449,0.364641062535849,0.637130373249473,0.405450052304501,1.40722148808982
"Pampa_rufa","Rufous Sabrewing","rufsab1",4898,0.263232931950581,0.464112389402574,0.557691917817425,0.521888205700222,0.68614216917586,0.663735979819915,0.259311060195127,0.438740496532151,0.50836486876767,0.42325071079474,0.465545178072262,0.521131653190448,0.153967500096716,0.448372588343543,0.418467568518605,0.37670048029416,1.24354063715631
"Klais_guimeti","Violet-headed Hummingbird","vihhum1",4899,0.263232931950581,0.364659734530594,0.563757769123284,0.353006869716922,0.55818069778649,0.656051119441628,0.435986854531027,0.62966555432259,0.625968281366913,0.51427544290613,0.489527762609433,0.520118952169548,0.216927815656104,0.365507378583628,0.591804444925078,0.422007925563882,1.37931974907259
"Abeillia_abeillei","Emerald-chinned Hummingbird","emchum1",4903,0.263232931950581,0.430961504445247,0.572296931718991,0.425853680134619,0.646807968309677,0.671260738781128,0.588495749763368,0.509880290824087,0.555761280273298,0.505979515905131,0.511113635613967,0.524854643890411,0.210528038675341,0.421540792855119,0.652067624298813,0.424984604686765,1.4985930218407
"Orthorhyncus_cristatus","Antillean Crested Hummingbird","anchum1",4906,0.263232931950581,0.39731735440562,0.548000984756647,0.608997114311929,0.591870790543011,0.649107532109409,0.280661692708796,0.481350362814928,0.461391294145291,0.564873258920672,0.477439578407756,0.539221380674678,0.259220802787141,0.320934605203412,0.427803182126291,0.447587560101907,1.19632534743161
"Stephanoxis_lalandi","Green-crowned Plovercrest","plover3",4911,0.263232931950581,0.365288789770788,0.560768343665219,0.293164558909899,0.547873270762905,0.641275756906467,0.490656049233349,0.519188266146272,0.496351743447989,0.486383177361156,0.459773532338543,0.537102781687005,0.195967647016268,0.319576447977365,0.535433164711675,0.406230048097567,1.26123966078661
"Stephanoxis_loddigesii","Purple-crowned Plovercrest","plover4",4912,0.263232931950581,0.373748308151071,0.560479653379475,0.293164558909899,0.55278945928863,0.639879489181358,0.459115013929415,0.519188266146272,0.513209360320014,0.515672081638473,0.502656574849648,0.550750797039161,0.218019392956629,0.320422979026133,0.523156561098699,0.433849462132785,1.27742900225762
"Anthocephala_floriceps","Santa Marta Blossomcrown","samblo1",4913,0.6115834264942,0.399988019862637,0.557667782688426,0.593191825691168,0.590087832303868,0.665850070326762,0.342304977230764,0.41549465601034,0.440328025842297,0.512510383894245,0.537815249094144,0.510289047134919,0.215554162091325,0.690141240389769,0.525481142737392,0.431050949726794,1.64667333285395
"Anthocephala_berlepschi","Tolima Blossomcrown","tolblo1",4914,0.6115834264942,0.384244329848603,0.552585457001764,0.593191825691168,0.57477355221253,0.661847811201712,0.276333806267665,0.41549465601034,0.487088104219075,0.493760734740636,0.525330320594152,0.504585603992113,0.201359124125566,0.687676768431286,0.424224987199997,0.417958868902601,1.52986062453388
"Campylopterus_largipennis","Gray-breasted Sabrewing","gybsab1",4915,0.263232931950581,0.353496963080921,0.569237162263815,0.189241899386825,0.52744130326628,0.641852963120228,0.446725624541325,0.676713094331063,0.591561305131904,0.441156575005151,0.468401312435277,0.541759004628922,0.165162143795598,0.319672570952413,0.561668320955648,0.390164057721094,1.27150494962916
"Campylopterus_calcirupicola","Outcrop Sabrewing","gybsab4",4918,0.6115834264942,0.36726339293716,0.570779682598664,0.189241899386825,0.540811786286763,0.647305629422374,0.450659173586418,0.676713094331063,0.544250621741502,0.416570293322789,0.468401312435277,0.548492839307709,0.14992754973305,0.688764178076824,0.574922267564355,0.381692469547856,1.64537891518903
